second,entropy_g,det_g,rmse_g
30,21.000821484926448,92.333772838576,
31,19.052170228149993,92.70284988201125,
32,17.934628631746534,94.7255880256593,
33,16.4575622885478,95.16184573002755,
34,15.660924763458212,95.34608224741919,
35,15.660924763458212,95.34608224741919,
36,15.660924763458212,95.34608224741919,
37,15.660924763458212,95.34608224741919,
38,15.660924763458212,95.34608224741919,
39,16.786824280992693,95.2438393934172,
40,18.752429462331982,94.96158656423084,
41,20.46151903197229,94.57306908686793,
42,21.98641681027879,94.08715684392398,
43,23.36603315564875,93.65426695842451,
44,24.6247285530368,93.34432309911395,
45,24.6247285530368,89.36740160725324,
46,25.71876399290778,87.17948717948718,
47,27.61969579630406,86.64188893747267,
48,29.04472188215752,85.85698070374575,
49,30.126421486242645,84.8035756292637,
50,31.120303072215854,83.605359317905,
51,32.034410374981235,82.2535921351147,
52,32.875096502018714,82.0693249934845,
53,33.64748335380026,81.53432032301481,
54,34.35576639383735,81.00527631213552,
55,35.00342465452309,80.48640915593705,
56,36.4870206114233,79.84565152864351,
57,38.425277191240724,78.96369841762333,
58,40.03569743599751,77.92544570502432,
59,41.42721031156276,76.71742808798646,
60,42.651296472361345,75.60889516413695,
61,43.60031161645031,73.65532381997805,
62,43.60031161645031,69.08159531650202,
63,43.60031161645031,64.65422612513721,
64,44.25102408285859,61.70531039640987,
65,44.85986272290562,58.73137179977073,
66,44.85986272290562,54.566297286969814,
67,45.083114808259324,45.60588463027487,
68,45.487021510568816,46.41015470051567,
69,45.668108904983605,47.25230645808263,
70,45.668108904983605,47.25230645808263,
71,45.29209217220528,46.17796942375539,
72,44.121432726444695,44.269071777527245,
73,45.019886351568,52.034664657121326,
74,47.11294113755795,50.51383399209486,
75,49.49900417295508,48.92116182572614,
76,50.12153026990305,45.990666100975815,
77,50.89174831736704,38.40139009556907,
78,52.24698904567116,40.21838034576888,
79,53.408581195455525,42.055185537583256,
80,54.414898831814476,43.8927507447865,
81,53.999583841967876,44.027640671273446,
82,53.246920696095934,44.525904203323556,
83,51.98067650911978,45.03375120540019,
84,51.1404211980331,44.87117160913952,
85,51.69868829135432,44.16040100250627,
86,51.69868829135432,40.70175438596491,
87,53.159850920918586,38.386433710174714,
88,54.61492991410655,36.14330874604847,
89,54.61492991410655,33.14014752370917,
90,54.61492991410655,30.347734457323497,
91,54.61492991410655,27.766069546891465,
92,54.61492991410655,30.347734457323497,
93,54.61492991410655,30.347734457323497,
94,54.61492991410655,30.347734457323497,
95,54.728053481655635,29.0493892724376,
96,54.90829873780619,26.412049488972567,
97,55.02795492529542,27.075420510037983,
98,55.02795492529542,26.153011394465544,
99,55.02795492529542,27.021161150298425,
100,54.90829873780619,24.15277030661646,
101,54.728053481655635,21.826872012745618,
102,54.48627951141587,24.64751958224543,
103,54.18167758670358,27.058823529411764,
104,53.812544249716524,29.855217174238643,
105,53.603120460825515,33.05418719211823,
106,53.603120460825515,36.847290640394085,12.623159080481166
107,52.37218543546901,38.9934148635936,14.43087513307613
108,50.91738232021148,40.98654708520179,15.819301553661006
109,50.40535641840337,42.38468233246301,17.57148864719952
110,50.93636107800301,42.999135695764906,17.021785256601746
