second,entropy_g,det_g,rmse_g
30,48.67692420113186,44.91954022988506,
31,49.54993779502364,46.34724857685009,
32,49.136545532508045,45.44186046511628,
33,48.63569986910731,44.40909090909091,
34,49.786894440327536,44.75492441594137,
35,51.669946352810605,46.59036719122556,
36,53.09203447079817,48.3902922238732,
37,53.369959853273265,48.63115978098556,
38,53.745825665797234,48.57142857142857,
39,53.90264304350861,48.66767219708396,
40,54.281203330205706,48.2881962187021,
41,54.95062830232133,47.76197998946814,
42,55.51192966473568,47.431043807463496,
43,55.97311227433607,47.315993359158824,
44,56.34003424458548,49.407783417935704,
45,56.61695662856366,51.688609044075555,
46,56.80688572927745,54.48235974551764,
47,56.91178744781027,57.30075625363583,
48,56.91178744781027,60.03490401396161,
49,54.74247209651152,61.082910321489,
50,54.08664276360572,62.76889134031991,
51,54.02793609703688,65.36558548653106,
52,53.89045789284259,68.30332787779597,
53,53.791828444175415,69.72327726532826,
54,53.791828444175415,69.72327726532826,
55,53.828291838107056,69.79902227050516,
56,53.49116947689125,68.38744012772752,
57,53.07780536806348,67.11688311688312,
58,53.07780536806348,67.01298701298701,
59,53.49116947689125,64.82171367748802,
60,53.828291838107056,62.08582292232482,
61,54.09177264738479,59.19381557150746,
62,54.23686885029074,56.80044593088071,
63,54.261052025068025,53.266331658291456,
64,54.83364220124466,50.76748152359295,12.715475014717596
65,55.81187442015464,49.14756025867137,11.820841221524837
66,56.60539068159498,47.42580254391278,10.222089481111741
67,57.24271532148249,45.618396519577374,9.078002088184686
68,57.74172727667691,44.25396825396825,6.583893930107147
69,58.114135377729056,42.608134280180764,5.647332157938202
70,58.54982413328628,43.992120814182535,4.979715851084924
71,59.015570144707056,44.62257849031396,4.84981634439063
72,59.329586717187375,45.57133198106829,5.427693797445168
73,59.70199481823953,45.2856159669649,4.000715689309442
74,59.955488162884954,46.41114982578397,4.9592388403362655
75,60.09486169248645,48.07017543859649,5.559368972485604
76,60.122614874032735,49.754040758959945,7.288261390686483
77,60.122614874032735,51.651440618411804,10.332508454607101
78,60.09486169248645,51.578947368421055,7.803495359198968
79,60.06575206658821,50.94604064470918,3.6296580786977866
80,60.03923444337956,50.87473757872638,2.949303166705996
81,60.03923444337956,49.6850944716585,3.233000735915465
82,60.03923444337956,48.21553533939818,3.5792520951244793
83,60.03923444337956,48.70538838348495,3.950500082109839
84,60.03923444337956,48.91532540237929,4.863792878659435
85,60.03923444337956,50.52484254723583,7.6194778817627595
86,60.03923444337956,52.414275717284816,12.342288559695206
87,60.03923444337956,54.58362491252624,12.28858055853411
88,59.772948640232315,55.7705597788528,14.096420562147479
89,59.381034890717665,57.43380855397149,14.064658745129053
90,59.09652546995934,59.46488294314381,16.03593313447975
91,58.70194432024519,61.377049180327866,16.371595505278986
92,58.270649631252525,63.350449293966626,17.185433901493916
93,57.906258809428955,65.53459119496856,18.4867066493388
94,57.44235479435223,67.54601226993866,18.842342610294438
95,55.901884074385656,68.39012925969448,19.507988794909952
96,53.50514689231676,69.07968574635241,20.191778409471798
97,53.38239978200241,68.79866518353727,21.216068715414853
98,53.19745718777307,68.66081229418222,22.427669631948245
99,52.949302657969675,68.66235167206041,23.6732200095481
100,52.636527987829574,68.79619852164731,24.930747313701257
101,52.257281973644446,69.05252317198764,26.181688914827117
102,51.809197858121735,69.41941941941941,27.4157855374773
103,51.28929163681776,69.88360814742968,28.618562060003025
104,50.69381883311939,70.4311152764761,29.927223066243222
105,50.01806962912635,71.04787714543812,31.298498611866993
106,49.25606849658223,71.7202432667246,32.75320318735681
107,48.40011856583426,72.43536280233528,33.988106773017485
108,47.44007869444886,73.1814548361311,
109,46.36214640775776,73.94797245600613,
110,45.65809688482858,74.48636533432948,
111,44.77614414810271,72.61471230881281,38.057658912735434
112,43.1903974717862,69.28422515635859,39.17618244203414
113,41.276151820402774,66.0702451954937,37.12644923383625
114,40.3162528794985,63.2887189292543,32.23688989872813
115,39.25520677425257,76.42375995101041,
116,39.25520677425257,80.80220453153704,
117,39.25520677425257,85.30312308634416,
118,38.682582015762456,87.87878787878788,
119,37.44193153319345,88.79930895479413,
120,36.05296830807721,89.56089478044738,
121,34.47691194651865,90.17738946253641,
122,32.64156037733241,90.66226845978179,
123,29.789454753950174,90.98420413122722,
124,29.789454753950174,95.23693803159173,
125,28.635401447768476,95.5024595924104,
126,27.36842043223433,95.75716542541187,
127,25.968579025308813,96.28341664855466,
128,24.405554664763713,96.6938690102532,
129,22.6276652657135,96.99899295065458,
130,20.52579452809988,97.20876138786586,
131,19.341382969495204,97.3008434864105,
132,18.05331343969201,97.39083167240442,
133,16.644890836809697,97.47855016634566,
134,15.091733130779808,97.68228726103874,
135,13.354909621645431,97.94084000653702,
136,11.362077263012974,98.12154696132596,
137,8.924836435838701,98.2314377191645,
138,6.064004032844547,98.32056570418385,
139,3.0370119579712087,98.39077185986898,
140,3.0370119579712087,98.39077185986898,
141,3.0370119579712087,98.39077185986898,
142,6.064004032844547,98.32056570418385,
143,8.2543586470295,98.18652849740933,
144,10.12240784152537,97.98234552332913,
145,11.777332757306647,97.70133681121617,5.110207202445264
146,13.270884165427137,97.62306136210384,6.100890533306876
147,14.633457470382094,97.54269780411293,8.339979275137814
148,15.885062695553017,97.46037463976946,9.705920601163287
149,17.03985483685009,97.37625604763677,10.569791561933213
150,18.10835576990352,97.29054573405072,11.097416871443881
151,19.09867446789201,97.20349067830226,11.871133020145846
152,20.01723355538306,97.11538461538461,12.940693662237614
153,20.869229111875647,97.02657106706032,14.289229937959092
154,21.658935868907157,96.93744569939183,14.806139801139125
155,23.675862994572505,96.82932313919497,15.301143614494478
156,26.541366486736134,96.67369407355352,15.775726126104129
157,28.824280477439967,96.46082499389797,16.24897945948745
158,30.6596320466262,96.13526570048309,16.745331970074492
159,32.235688408184764,95.6844056129203,17.27301871728648
160,33.624651633301,95.31551391567925,17.903457744989392
161,33.94482258029819,92.28187919463087,18.135709014888214
162,35.547212763148984,89.9342293394338,18.283328259577615
163,38.327401910356365,89.56027520191445,18.81431292308591
164,39.349134371024014,87.09085347200978,18.737393107351632
165,39.63954308867582,83.92302917442582,18.861282236763373
166,40.82421818817114,82.55551979401352,19.296905616304347
167,42.41830337599797,71.74571140262361,8.790591700937746
168,44.27825141671335,75.0791974656811,17.327431889577642
169,46.15019599461065,78.67945407598673,21.558156202435015
170,47.69240527343178,82.38702201622247,22.995903725307656
171,45.01181272925385,78.44795880838544,23.774859258667433
172,45.01181272925385,74.07134976094152,21.93739972215829
173,45.01181272925385,69.84185362265539,11.247764863162732
174,45.01181272925385,79.88230967267377,28.937710494298454
175,45.01181272925385,79.88230967267377,30.932591274316948
176,45.01181272925385,79.88230967267377,33.027216420577325
177,46.56097882078542,79.53260459856766,34.461048025342635
178,48.66327724547436,78.70993272655322,35.599243556017996
179,50.313086291701715,77.70859277708593,36.49403303001443
180,51.69839445854236,76.5115267507612,34.83689661032134
181,52.89110054542962,75.46654528903049,35.0169295284664
182,53.92965411777342,74.75035663338089,35.14210883535067
183,54.94691191247776,73.07501241927471,33.29545889933771
184,55.83308778906178,71.1548420507509,21.987932665051208
185,56.67337726798423,69.09385113268608,18.04227884666055
186,57.46494556425863,66.89113355780023,17.18719934528567
187,58.14620981318412,64.43538998835855,15.765785022016548
188,58.72683145215518,61.73285198555957,17.6511462269591
189,59.21396938429309,61.95786864931846,17.90584553262177
190,59.61299298944602,61.49936467598475,20.929515716351176
191,59.61299298944602,57.1156289707751,19.888908130517038
192,59.61299298944602,52.98602287166455,21.206056176490957
193,59.61299298944602,49.11054637865311,21.513604222857627
194,59.74989302103564,46.46983311938383,19.944383720514633
195,59.81811799137067,43.41935483870968,16.767792864212865
196,59.81811799137067,40.38709677419355,14.407959999362175
197,59.74989302103564,47.17586649550706,21.63260628007852
198,59.61299298944602,46.82337992376112,22.069623795477582
199,59.71999332652751,49.204328453214515,24.645353978579767
200,60.03218253702678,49.77404777275662,25.840215342402235
201,60.22816976847065,50.09771986970684,26.257695123918722
202,60.4867731360156,48.37855724685639,25.080450305041612
203,60.82822337851166,46.91943127962085,24.221695156793164
204,61.086377449560445,45.69262577532736,23.68007413421529
205,61.549988795273805,42.23471539002108,19.884449405896625
206,62.33434447469506,38.9647735442128,
207,62.41568801526991,35.213304410701376,
208,62.51701346380116,31.755280407865985,
209,62.53723179286128,28.37345003646973,
210,62.476530174791336,25.70806100217865,
211,62.33434447469506,27.606038820992094,
212,62.109327182472974,29.087048832271762,
213,61.799268019668084,32.84823284823285,
214,62.79484696556774,35.15950069348128,
215,64.13138972424727,35.95744680851064,
216,64.03010356811647,35.93196314670446,
217,65.55508538781824,29.30648769574944,
218,65.96853879298868,29.50191570881226,
219,66.28503807631905,30.14878621769773,
220,66.49555781953657,30.604133545310017,
221,66.50999270198359,30.65286624203822,
222,66.50999270198359,30.65286624203822,
223,65.65341107585598,29.683885890516578,
224,64.71148213563363,33.804914370811616,
225,64.71148213563363,37.155621742367835,
226,64.45006911728267,40.146520146520146,13.556547085006176
227,63.18581630111775,42.23471539002108,7.17856566405956
228,61.45261879135572,44.19073203492277,7.828486950238286
229,60.12014100485579,46.237942122186496,4.263468528637122
230,58.322415636575876,48.12768569674647,3.919918334812504
231,56.92107092710336,49.011384062312764,3.4109034981249513
232,56.92107092710336,49.011384062312764,3.806562251471513
233,56.92107092710336,49.011384062312764,4.2594955377681405
234,56.92107092710336,42.720191731575795,9.464857975029263
235,56.92107092710336,46.25524266027561,6.461029299285369
236,56.92107092710336,50.029958058717796,4.256598301200206
237,56.92107092710336,54.04433792690234,3.132081404083407
238,56.50767866458776,54.47106954997078,4.289422645305608
239,56.00683300118704,54.28733674048836,5.844659338093093
240,55.413106416878776,56.89939527212754,6.016794220003512
241,55.079246305330365,58.13074014046462,7.807888106974653
242,55.079246305330365,58.13074014046462,8.542645509977495
243,55.27111158295097,58.573761567773545,9.420335091091474
244,55.434054297792066,58.95890410958904,12.319237382643776
245,55.434054297792066,58.95890410958904,13.098705883132153
246,55.079246305330365,57.1042679632631,9.866501559322348
247,54.60494061660085,55.649867374005304,12.0140864884181
248,54.60025510369964,59.957850368809275,13.532663915900189
249,53.86978467762208,58.47893114080164,10.41333730034613
250,52.971638318816346,56.84315684315684,10.205526224488272
251,52.511580766850706,56.22529644268775,12.930465767834301
252,53.14053530901403,57.53286147623862,12.209924717710539
253,53.67150278198872,58.62957238536837,14.868164048809714
254,53.4098446445243,57.34621250635485,14.35119403261395
255,52.81611806021604,54.864197530864196,17.45946758744383
256,52.122300861537795,53.1324725011956,16.638039769012956
257,51.31868698163108,66.55889145496536,11.677504825160515
258,50.391864132142864,68.7138406764575,11.41361043284176
259,49.32250066042115,70.60333761232349,9.062691371994033
260,49.10678407387244,71.6153521720793,7.562482768868193
261,49.41390257303427,70.33432077867118,10.79718068660499
262,50.161658907204156,71.9412019022914,10.06682653043611
263,50.765329996395806,73.35975341259358,8.550955220706093
264,51.23963568512533,74.51944568618686,9.015598262652393
265,51.19630411240317,75.04480286738351,11.591972967894481
266,49.02505854028836,71.48954332052924,11.627556202645929
267,47.454503069265954,68.20032573289902,18.4837340694049
268,46.97096123957013,65.00395882818685,23.391908051809775
269,46.42458643303865,74.92319508448541,13.142551793832578
270,45.81240015776832,76.2453531598513,16.782822511621816
271,45.13077229203129,78.26867816091954,19.624394331890905
272,44.37524630137572,80.38808038808038,19.015667799090703
273,43.54028876035848,82.27636849132176,16.415722737976967
274,42.61891838886215,83.94348105330764,8.195402568262296
275,40.8494702324015,84.87730061349693,8.801257620129403
276,38.630877873399406,85.6473345049795,2.7259558616227713
277,36.397380087132795,86.36618141097425,1.7930953293836507
278,33.9127192069063,87.06134476292526,2.3447621405549426
279,31.907738754227683,87.73415447780344,3.6359992493426656
