second,entropy_g,det_g,rmse_g
30,47.77828250504311,65.17585757707339,
31,47.77828250504311,70.16934433347807,
32,46.57555582727248,72.0814291649356,
33,46.05735339439786,74.94957644211375,
34,45.47247882594787,77.56936303243454,
35,44.410597833253576,79.42170484416071,
36,43.70992055128052,81.3202756619514,
37,42.93224573819103,83.28086743616649,
38,42.13777560562425,85.12647554806071,
39,41.26059400170107,86.74894446248783,
40,40.529317186733074,87.2299872935197,
41,40.635940439757036,87.39656269891789,
42,39.61915542916833,84.02692778457772,
43,38.49500129922831,80.7172251616696,
44,37.563933786473726,78.04532577903683,
45,36.447344692935665,88.41961852861036,
46,35.107504932173086,89.32496075353218,
47,33.08865916033389,89.89974937343358,
48,30.931713307253712,89.98776009791922,
49,31.132791779622327,90.01716948736816,
50,29.930918149199183,86.74698795180723,
51,28.606944103137998,83.55697066181487,
52,27.13655716102735,80.65222149266798,
53,25.57353280048226,88.83505371813777,
54,23.905575007969123,89.47475157168931,
55,23.65256661596132,89.80688831375672,
56,26.005700242411443,89.33526610064196,
57,27.912810094020134,88.75726900710747,
58,29.56223241459176,88.06270996640538,
59,31.29157622802553,77.55244755244755,4.481626995021876
60,33.025284137787416,80.79164643030597,4.72488740222741
61,34.543170756364994,84.14264036418817,4.761286539752813
62,35.89687583628817,87.59873617693523,4.519421194240757
63,36.522097422349965,89.57829707225356,5.1464448180484
64,36.522097422349965,90.08863819500402,6.045134230153804
65,35.996850825966284,90.36660422799036,7.199364778245512
66,35.06758582631885,90.5559989358872,9.057006091237332
67,33.232150006664305,90.6571654790182,10.3438545759275
68,32.88104842357693,91.19579500657031,11.804991354134538
69,33.53185450131628,91.49383040168023,13.6214637945593
70,35.02573632077943,91.32186996238582,15.217898207287458
71,36.83991941219671,90.74074074074075,17.226960318095458
72,38.85746338060315,89.77505112474438,18.84060976516383
73,41.07605573960525,89.20159070052004,21.29551203772113
74,42.84550389606589,88.47262247838617,24.022114295434516
75,45.20972030831384,87.74756629741525,26.886713004558704
76,47.14459932129023,86.93661971830986,29.620747057393324
77,49.86872926296354,86.22222222222223,32.51851273399373
78,51.56413030198932,85.21975884869701,35.18303504960662
79,52.22822166901573,82.95042321644499,38.12927430563207
80,52.82233987616471,80.40850354314297,40.27593868080776
81,53.95450688667648,78.36663770634232,42.56160961681496
82,55.44974666005421,76.84931506849315,44.376006768601755
83,56.30336083087444,74.35897435897436,45.68614330276612
84,57.16809995750622,71.71767028627838,47.59398493451369
85,58.31894912275848,69.56521739130434,49.57080566737259
86,59.314122052812415,67.11809317443121,51.23381612967419
87,60.177363235410894,64.36651583710407,52.71755509098715
88,60.92467043702807,61.77856301531213,
89,61.56740611654561,59.59657701711492,
90,61.82940584959085,55.236907730673316,
91,62.02452513297694,50.69620253164557,
92,62.56292947376282,46.78362573099415,
93,62.98782230929463,42.61100066269052,
94,63.029291392164225,37.898936170212764,
95,63.06242817099095,33.4,
96,63.05414717564002,29.0473017988008,
97,62.98782230929463,23.989396951623593,
98,62.85475922316284,23.60655737704918,
99,63.13401793864759,23.63036303630363,
100,63.74870048167578,24.07031778228533,
101,63.223453885292116,23.710649698593436,
102,62.999900122128516,22.132796780684103,
103,63.266185925275764,20.02715546503734,
104,63.41243591558874,18.796992481203006,
105,63.441545541486974,18.206707734428473,
106,63.35407710364159,19.972733469665986,
107,63.14832715961366,21.87711006076975,
108,62.8201191590244,23.885562208915502,
109,61.21999544040406,25.594855305466236,
110,59.670122673808756,26.920674578388507,
111,59.08480205686414,28.09262644728824,
112,58.35433163078657,30.313795145056247,
113,57.45618527198084,32.49283667621776,
114,56.35307204318124,34.60475400773908,
115,54.97410661313155,36.6294524189261,34.93222685736827
116,54.054587746607766,38.82896764252696,37.12971323997461
117,52.95669934020858,40.920336467095495,39.74947330768698
118,51.629734115066704,42.891107941036616,41.79338970704404
119,49.9654559471336,44.73324213406293,44.02025546853544
120,49.84712906331384,46.44957033016735,46.22552271564313
121,49.67559737598635,48.32364774251229,48.227330823259535
122,49.45017285262401,50.33025099075297,50.12927424111218
123,49.169928407557414,52.442715088629484,51.75059496827117
124,48.83367375829155,54.633939906898014,53.39030940388836
125,48.439922612166974,56.87732342007435,54.788331025864
126,47.986848740572746,59.6702854845195,55.70137094622337
127,47.47222735205822,62.28035923467395,43.2581483697866
128,46.893356430682076,64.69920544835415,43.73454699881586
129,46.246949953463954,66.92279546286133,43.84075878602952
130,44.6696600851144,68.18023052741879,40.057371211011066
131,42.76363791292249,69.27690769743418,37.03926849396936
132,41.2274025291863,70.69737683941139,32.4743397070513
133,41.2274025291863,75.01599488163788,23.046190956719556
134,41.2274025291863,79.46257197696737,19.488128223416165
135,41.2274025291863,84.03710812539987,19.422031528331196
136,38.462699668377134,84.67643467643468,18.48135127911137
137,36.40293785613995,85.65153733528551,19.33170180016076
138,35.40456181554699,86.88293370944993,16.959529569758413
139,34.99313409562518,89.82251802551303,16.255116918752005
140,34.11390119005755,91.10873058382431,15.678626132600941
141,33.154096362577604,92.22222222222223,15.208605612172732
142,32.0202544957286,93.08113489298158,19.46281150727066
143,30.889189834556554,93.90741184936435,21.89738211806636
144,30.343292404166196,96.44287396937574,
145,29.019318358105018,96.57518711726014,
146,27.548931415994364,96.8565815324165,
147,25.893266349724758,97.20646922915354,
148,23.980041820084956,97.45403111739745,
149,21.620916434158005,97.60932944606414,
150,19.341382969495204,97.9381443298969,
151,18.05331343969201,98.42362746874434,
152,16.644890836809694,98.80931535632989,
153,13.670691693057165,98.86919831223629,
154,11.254744944707303,98.95782445855724,
155,9.679905889030268,99.22822491730982,
156,7.921788301071481,99.42117288651941,
157,5.237557751852812,99.49941107184924,
158,3.0370119579712087,99.58701224722302,
159,-0.0,99.61432506887053,
160,-0.0,99.61432506887053,
161,-0.0,99.61432506887053,
162,-0.0,99.61432506887053,
163,-0.0,99.61432506887053,
164,-0.0,99.61432506887053,
165,-0.0,99.61432506887053,
166,-0.0,99.61432506887053,
167,-0.0,99.61432506887053,1.1578247068617256
168,-0.0,99.61432506887053,1.072157684053528
169,-0.0,99.61432506887053,0.9918595674988404
170,-0.0,99.61432506887053,0.9144534289437339
171,-0.0,99.61432506887053,0.836881382643718
172,-0.0,99.61432506887053,0.7616842993480012
173,-0.0,99.61432506887053,0.6937596290105481
174,-0.0,99.61432506887053,0.634918176027846
175,-0.0,99.61432506887053,0.5815423828287818
176,-0.0,99.61432506887053,0.5318058150916377
177,-0.0,99.61432506887053,0.4871565490776638
178,-0.0,99.61432506887053,0.4480965403290006
179,-0.0,99.61432506887053,0.4141995577407846
180,-0.0,99.61432506887053,0.3869606457574736
181,-0.0,99.61432506887053,0.3712122927018573
182,-0.0,99.61432506887053,0.3680529423257286
183,-0.0,99.61432506887053,0.37463671473654925
184,-0.0,99.61432506887053,0.3972317233959096
185,-0.0,99.61432506887053,0.4443049521722696
186,-0.0,99.61432506887053,1.1282028612345696
187,-0.0,99.61432506887053,1.5596061224740647
188,-0.0,99.61432506887053,1.9287775325707668
189,-0.0,99.61432506887053,2.2784670159534635
190,-0.0,99.61432506887053,2.629806381051738
191,-0.0,99.61432506887053,2.9589900504600357
192,-0.0,99.61432506887053,3.2735072918788597
193,-0.0,99.61432506887053,3.577908660932319
194,-0.0,99.61432506887053,3.8754207835785404
195,-0.0,99.61432506887053,4.174606035145037
196,-0.0,99.61432506887053,4.48514861701311
197,-0.0,99.61432506887053,4.816523107638224
198,3.4502350984670764,99.6011964107677,5.1601037608294265
199,5.908035540662013,99.54337899543378,5.496299628571556
200,7.921788301071481,99.42117288651941,5.825980815615127
201,9.679905889030268,99.22822491730982,6.158793790268115
202,12.190555897802513,99.08690689711398,6.489404944367096
203,14.606502646152375,99.0028730775731,6.8173333217118826
204,16.577653655137688,98.84393063583815,7.142123925980476
205,18.292394194396657,98.60228716645489,7.463068884340285
