second,entropy_g,det_g,rmse_g
30,58.35595739431881,47.91154791154791,
31,58.35595739431881,51.63800163800164,
32,56.993294461069524,53.65853658536585,
33,55.444934183620454,55.509433962264154,
34,53.670888210621875,57.19450469992769,
35,53.005135792791975,59.71147079521464,
36,52.2591763340647,62.064251537935746,
37,51.1679822669775,63.95118733509235,
38,50.1588768333302,65.88010204081633,
39,50.1588768333302,70.05739795918367,
40,50.1588768333302,74.36224489795919,
41,50.68658903084647,77.00449005772931,
42,51.52784628944416,77.75259067357513,
43,52.11862064763806,78.60404435746902,
44,52.48444525947323,78.99737876802097,
45,51.88883252877696,76.78456591639872,
46,50.48449562900732,73.4857849196539,
47,48.92641121779425,70.38575667655786,
48,47.18814946055186,67.59681093394077,
49,45.229417346924556,79.000546149645,
50,42.981433389463696,79.84293193717278,
51,41.07483274357049,80.4583228405943,
52,39.7192730052669,81.2879708383961,
53,38.23955005656762,82.37637684555894,
54,36.61958073311262,83.30697989609216,
55,36.61958073311262,83.1262706121527,
56,37.05741939931101,83.2579185520362,
57,39.377717517944234,86.62270372114932,
58,41.04955438909897,89.77495107632095,
59,40.297694680920166,88.08837656099904,
60,38.61707423249201,84.78260869565217,
61,36.75912074720851,81.7453250222618,
62,36.75912074720851,77.8940338379341,10.648793707404879
63,36.75912074720851,79.67497773820125,10.705201311571724
64,36.75912074720851,83.61531611754229,
65,38.96010769614818,87.42896112752898,
66,42.039327991685944,91.15904242711542,
67,42.219774832472055,91.20227649988144,
68,43.96392877875768,91.50606709493219,
69,46.112763230487786,91.94358116184557,
70,46.99961748637583,92.18412850635339,
71,47.269713902724625,92.22462203023758,
72,49.74146044537813,91.69169169169169,
73,52.20687043019816,91.14420062695925,
74,53.302512497572486,88.55084067253803,
75,55.28980737230844,87.74714564188248,
76,57.05733304334407,86.78478071449318,
77,58.645417816873994,85.64940962761126,20.204036489347757
78,60.08052955780541,84.61053295490382,21.4512776839789
79,61.381314945780424,83.36068263866098,22.34563028180341
80,62.56156065906104,82.29273285568065,22.92534542653627
81,63.6318188080721,81.19022316684378,22.189257654796194
82,65.01919329608735,80.25101513473606,21.823530909209328
83,66.31511154305078,78.43137254901961,21.106314735321607
84,67.1652098681411,75.9649820931158,20.37227266457501
85,67.92490111422852,73.24290998766955,21.496794533931023
86,68.59854398201618,71.0292249047014,21.619387105649007
87,69.18971628417388,70.91858946451893,21.647489082740226
88,69.70135702449552,69.65640339134315,22.19334343704839
89,70.13587093073845,68.44505243958048,21.223639610367663
90,70.49520621145106,67.30143985137018,20.64656486246078
91,70.78091263419418,66.24233851956625,20.25670880230493
92,70.99418469203505,65.28373867429661,20.13606728382928
93,71.13589309228497,64.44017299375301,17.483280471360107
94,71.81146924231743,63.462481608631684,16.797904190181264
95,71.82933532384261,59.25380461462936,13.98707450618449
96,71.77571900685074,55.01713166911405,11.430160404993243
97,71.65040265104281,50.80213903743316,9.050030611926413
98,71.4528732311357,52.66955266955267,9.200448652160498
99,71.18230954177749,56.14035087719298,9.352650351026199
100,70.83756113885876,59.478341872380064,10.309378640627559
101,70.41711762342557,62.65389876880985,10.473761774703814
102,69.41645405029264,63.81842456608812,10.687738677730655
103,67.44930170462185,60.97664543524416,8.944629688677098
104,65.03973269429811,58.19506272764063,6.181178679247141
105,61.50258978630535,55.49132947976879,4.503488301237798
106,60.91395900230716,61.021404431092755,6.274182223627133
107,60.24820658447726,61.66484118291347,5.432591090544526
108,59.50224712574997,62.380446333687566,4.601525258745675
109,58.672369367254596,63.156089193825046,4.711408897390491
110,57.75409263298227,63.98009950248756,3.829914805340137
111,56.741969147335716,64.16906820365034,3.2358405696171473
112,55.629305186521066,66.1623958011732,8.400931827393736
113,54.40775573920096,67.9750223015165,10.99990465062424
114,53.066712847603064,69.6137339055794,12.542146065877162
115,51.2656076046635,70.95002745744097,13.68810208624827
116,48.82776947279265,72.0031545741325,11.993886142900337
117,45.79296891258927,72.92400603925516,11.183718977208997
118,42.18913730723799,73.7768136900458,16.340622108166578
119,38.35968240707974,74.56687456687456,9.965348432065232
120,36.73111944023986,75.21710086840348,8.113627684077448
121,34.94031359464657,75.86354859472216,9.088305595152393
122,32.954824863108875,76.77206034304608,7.167124269105623
123,30.722811013462692,77.57213930348259,7.772438632132258
124,28.14787632163164,78.27169955930255,8.6266870402316
125,24.978879543830654,78.87843571296808,7.936325316092381
126,22.373071134808015,79.5127156322248,7.799684061374683
127,19.17378889023721,80.06171781244643,8.08591259854014
128,15.98170861532776,80.6456953642384,7.805262447846822
129,15.00632659294307,81.89219996743202,7.769608905442918
130,15.00632659294307,85.19785051294578,8.859399338492535
131,15.00632659294307,88.69890897248006,8.769889306624995
132,17.273707495739,92.12402586635716,9.113699354079865
133,19.168429412702523,92.33837460528503,9.30232809622375
134,18.999509839124787,92.38443631526438,9.845756300382668
135,18.04201530056122,90.76344613372568,9.958272472795226
136,20.30939620335715,88.81305143998668,9.966346174616469
137,23.939315144464974,88.41705506645953,10.781723163099018
138,25.644792469184505,86.3900123087744,11.62660290430691
139,25.644792469184505,75.80446632671004,10.649970349558723
140,25.644792469184505,75.80446632671004,10.594098671100117
141,25.644792469184505,75.80446632671004,10.78381254238986
142,25.644792469184505,88.18357657816071,10.812486584437776
143,22.781121985503447,88.5874173308462,11.08166636518612
144,22.781121985503447,88.5874173308462,11.513344924269493
145,22.781121985503447,88.5874173308462,11.870904147121415
146,22.781121985503447,88.5874173308462,12.170312379345305
147,22.781121985503447,88.5874173308462,12.446761526716914
148,22.781121985503447,88.5874173308462,12.725036932045883
149,22.781121985503447,88.5874173308462,13.008965204115873
150,22.781121985503447,88.5874173308462,13.276899618601234
151,22.781121985503447,81.48210954722741,10.11327995214543
152,22.781121985503447,84.89062235034764,12.571223993271204
153,22.781121985503447,88.36696625402747,13.132823126653227
154,22.781121985503447,91.91114125826691,12.302342231830936
155,21.06831838026169,92.0233139050791,11.907770734182877
156,21.06831838026169,92.0233139050791,11.57817724846493
157,21.06831838026169,92.0233139050791,11.73133175879497
158,21.06831838026169,92.0233139050791,11.846826425532173
159,21.06831838026169,83.91340549542048,12.991379877392593
160,21.06831838026169,87.32722731057451,12.241892774872312
161,21.06831838026169,90.80766028309742,11.128822259046164
162,21.06831838026169,94.35470441298918,12.48788977178424
163,18.80093747746576,94.42354865085855,12.488503920555912
164,18.80093747746576,94.42354865085855,12.488503920555912
165,18.80093747746576,94.42354865085855,12.488503920555912
166,18.80093747746576,94.42354865085855,12.488503920555912
167,18.80093747746576,94.42354865085855,12.488503920555912
168,18.80093747746576,94.42354865085855,12.488503920555912
169,18.80093747746576,94.42354865085855,11.975694506678174
170,18.80093747746576,94.42354865085855,11.58395902401012
171,18.80093747746576,94.42354865085855,11.432988171411584
172,18.80093747746576,94.42354865085855,11.59961795488596
173,18.80093747746576,94.42354865085855,11.824303063256062
174,18.80093747746576,94.42354865085855,12.046993993126351
175,18.80093747746576,94.42354865085855,11.01409420833059
176,18.80093747746576,94.42354865085855,10.494244404318433
177,18.80093747746576,94.42354865085855,10.127118527086123
178,18.80093747746576,94.42354865085855,9.851671105284128
179,18.80093747746576,94.42354865085855,9.631157374808016
180,18.80093747746576,94.42354865085855,9.918952206365594
181,18.80093747746576,94.42354865085855,10.15544199513927
182,18.80093747746576,94.42354865085855,10.351070058163417
183,18.80093747746576,94.42354865085855,10.052055577021155
184,18.80093747746576,94.42354865085855,9.846106119771248
185,18.80093747746576,94.42354865085855,9.722837525540498
186,18.80093747746576,94.42354865085855,9.617310165739907
187,18.80093747746576,94.42354865085855,9.542515571553272
188,18.80093747746576,94.42354865085855,9.495190631385308
189,18.80093747746576,85.44562551103843,13.764929703700306
190,18.80093747746576,88.83074407195421,12.24401844982344
191,18.80093747746576,92.28127555192151,10.172092048680275
192,18.80093747746576,95.79721995094032,4.951276761645182
193,15.56535232983739,95.92738752959747,5.124653884939363
194,12.658704091356135,96.08052463016624,5.2736829639122424
195,8.63630289778722,96.1691468984824,5.403704559008533
196,8.63630289778722,99.57271253867688,
197,4.049349277294945,99.58701224722302,
198,-0.0,99.61432506887053,
199,-0.0,99.61432506887053,
200,-0.0,99.61432506887053,
201,-0.0,99.61432506887053,
202,-0.0,99.61432506887053,
203,-0.0,99.61432506887053,
204,-0.0,99.61432506887053,
205,-0.0,99.61432506887053,
206,-0.0,99.61432506887053,
207,-0.0,99.61432506887053,
208,-0.0,99.61432506887053,
209,-0.0,99.61432506887053,
210,-0.0,99.61432506887053,
211,-0.0,99.61432506887053,
212,-0.0,99.61432506887053,
213,-0.0,99.61432506887053,
214,-0.0,99.61432506887053,
215,-0.0,99.61432506887053,
216,-0.0,99.61432506887053,
217,-0.0,99.61432506887053,0.01086188814478438
218,-0.0,99.61432506887053,0.008089303896692997
219,-0.0,99.61432506887053,0.005392869264463539
220,-0.0,99.61432506887053,0.00404465194834794
221,-0.0,99.61432506887053,0.003235721558679734
222,-0.0,99.61432506887053,0.002696434632229458
223,-0.0,99.61432506887053,0.0023112296847652316
224,-0.0,99.61432506887053,0.0020223259741690746
225,-0.0,99.61432506887053,0.0017976230881485658
226,-0.0,99.61432506887053,0.0016178607793323873
227,-0.0,99.61432506887053,0.0014707825266634972
228,-0.0,99.61432506887053,0.001348217316108691
229,-0.0,99.61432506887053,0.0012445082917913572
230,-0.0,99.61432506887053,0.0011556148423765777
231,-0.0,99.61432506887053,0.0010785738528838519
232,-0.0,99.61432506887053,0.0017387310614504466
233,-0.0,99.61432506887053,0.7257531702833714
234,-0.0,99.61432506887053,1.6106417705893148
235,-0.0,99.61432506887053,2.676590895093848
236,-0.0,99.61432506887053,2.6890101771871944
237,-0.0,99.61432506887053,2.701372365333942
238,-0.0,99.61432506887053,2.71367823948776
239,-0.0,99.61432506887053,2.7259285620639693
240,-0.0,99.61432506887053,2.7381240784728287
241,-0.0,99.61432506887053,2.7502655176357997
242,-0.0,99.61432506887053,2.762353592484412
243,-0.0,99.61432506887053,2.774389000441671
244,-0.0,99.61432506887053,2.7863724238862693
245,-0.0,99.61432506887053,2.7983045305999954
246,-0.0,99.61432506887053,2.8101859741988493
247,-0.0,99.61432506887053,2.8220173945484244
248,-0.0,99.61432506887053,2.8343338089229384
249,-0.0,99.61432506887053,2.8480481990822804
250,-0.0,99.61432506887053,2.863990943052699
251,-0.0,99.61432506887053,2.884014978074475
252,2.3018127375216824,99.6078431372549,2.910639337375404
253,2.3018127375216824,96.28851540616246,2.9182726449714655
254,2.3018127375216824,93.02521008403362,6.150759291749921
255,2.3018127375216824,89.81792717086834,10.341165362350429
256,2.3018127375216824,98.43137254901961,1.391952768970307
257,2.3018127375216824,98.43137254901961,1.4288714507257843
258,2.3018127375216824,98.43137254901961,1.4699333455937438
259,2.3018127375216824,98.43137254901961,1.5151006327193648
260,2.3018127375216824,98.43137254901961,1.564296422861271
261,2.3018127375216824,98.43137254901961,1.61740561065822
262,2.3018127375216824,98.43137254901961,1.6742760361558955
263,2.3018127375216824,98.43137254901961,1.7347194434087565
264,2.3018127375216824,98.43137254901961,1.7985126324427452
265,2.3018127375216824,98.43137254901961,1.8653556667647049
266,2.3018127375216824,98.43137254901961,1.9348583763373879
