second,entropy_g,det_g,rmse_g
30,17.796058791378677,95.03713095453722,
31,16.387636188496362,95.50148783476283,
32,17.323447141591576,97.49342681858019,
33,18.14989342258331,97.56183125767409,
34,17.214082469488098,97.42511823436679,
35,16.245083309179666,97.27177334732424,
36,14.762471138334913,93.99932386747803,
37,13.11828833492505,90.80365893498856,
38,13.11828833492505,87.50408363279973,
39,13.11828833492505,95.65501470107807,
40,13.11828833492505,95.65501470107807,
41,13.11828833492505,95.65501470107807,
42,13.11828833492505,95.65501470107807,
43,13.11828833492505,95.65501470107807,
44,13.11828833492505,95.65501470107807,
45,13.11828833492505,95.65501470107807,
46,14.818824012021995,95.57551563539587,
47,17.229326233487797,95.36046912728527,
48,19.194931414827085,95.06437768240343,
49,21.759746077458363,94.78470675575353,
50,24.136493660809105,94.52371770150405,
51,25.729787236831214,94.05762304921969,6.462215827126572
52,25.729787236831214,90.11604641856742,
53,25.729787236831214,86.25450180072029,
54,25.729787236831214,82.47298919567827,
55,25.729787236831214,90.1360544217687,
56,25.729787236831214,90.1360544217687,
57,25.729787236831214,90.1360544217687,
58,25.729787236831214,90.1360544217687,6.773038429923592
59,25.729787236831214,90.1360544217687,6.8569343648054515
60,25.729787236831214,90.1360544217687,7.454451074496221
61,25.729787236831214,90.1360544217687,8.409169123419982
62,25.729787236831214,90.1360544217687,9.824322140101435
63,25.729787236831214,90.1360544217687,10.754544451552702
64,25.729787236831214,90.1360544217687,11.356632000794129
65,25.729787236831214,90.1360544217687,11.753149438990317
66,25.729787236831214,90.1360544217687,12.328186958949399
67,25.729787236831214,90.1360544217687,13.299200087532265
68,25.729787236831214,90.1360544217687,14.59078308122734
69,26.543341811111134,89.84709480122324,15.597850648258044
70,28.038573037795512,89.18518518518519,16.176281330537957
71,29.38792016768846,88.3593235229519,16.470431292533455
72,30.615718685781275,87.40031897926634,16.645176266591356
73,31.189441186365872,84.75638051044083,16.851946319000646
74,31.189441186365872,80.60324825986079,
75,31.189441186365872,76.91415313225058,
76,31.189441186365872,73.03944315545243,
77,31.189441186365872,81.16009280742459,13.628068471691101
78,31.189441186365872,81.16009280742459,13.809171806023839
79,31.89792521243674,80.62455642299503,13.939874998914808
80,33.53717489597861,79.55665024630542,14.012036216621235
81,35.057853384944835,78.35342395486022,
82,36.23262322715781,70.72780591842175,
83,37.301283179971094,73.22071448352257,
84,38.27585202315543,75.99885024432308,
85,38.73077370041984,77.40046838407494,
86,37.63953446745676,74.32432432432432,
87,37.05209516591373,70.65967430306375,
88,37.05209516591373,66.68506762351642,
89,37.05209516591373,68.5895666574662,
90,37.05209516591373,72.8677891250345,
91,37.05209516591373,77.25641733370135,
92,37.05209516591373,81.75545128346674,10.241385982839574
93,34.227723932461274,82.58115597783056,10.136411596091152
94,33.01686869843736,82.98476633100955,6.848493684422968
95,31.72620945387696,79.76160913831636,6.670679810298211
96,31.02766236649134,76.11395178962746,9.672858984120602
97,31.02766236649134,72.04772339907475,9.920895338838827
98,31.02766236649134,78.4027270513757,10.360384462389504
99,31.02766236649134,78.4027270513757,10.421285570567283
100,31.02766236649134,78.4027270513757,10.505702152560712
101,31.02766236649134,78.4027270513757,10.549223853248234
102,31.02766236649134,78.4027270513757,10.575671094037123
103,31.02766236649134,72.19381543705867,10.51115274797701
104,31.02766236649134,76.06525444363282,10.503093122724527
105,31.02766236649134,80.22887752617483,8.974487693665962
106,31.02766236649134,84.48989530070611,4.175672774116106
107,30.033780780518132,85.79826005172819,4.4886195621514995
108,28.952081176433005,86.95257544815067,4.480708352178008
109,27.772102982581647,87.96235500109434,2.226266425409645
110,25.871171179185374,88.57563644014307,2.825188699035729
111,24.136859197796348,89.24012158054711,3.5149841846287733
112,23.466436318983437,89.60987261146497,4.25740791610614
113,23.466436318983437,89.60987261146497,4.847159384816115
114,24.136859197796348,89.24012158054711,5.198275709764123
115,25.389502000462887,88.38967037581357,5.558071967223153
116,26.53777065798721,87.38856273102849,5.4856765248659345
117,27.59376321816596,86.24803060994823,5.414941393335378
118,28.56663568113976,85.51804423748546,3.9565063721658658
119,29.463535222285653,84.9338146811071,3.7968663847323136
120,30.290174087205635,84.3400447427293,3.9425891217474622
121,31.051201940940736,83.73942036419595,5.466007148545528
122,31.75045792355734,83.13507798043881,6.951539736094648
123,32.39114723509747,82.53061224489795,7.193341280286883
124,32.97596838476068,81.93006993006993,7.620951522951639
125,33.50720705328297,81.33792707436119,6.725954886988299
126,33.98680667974402,73.90408943807002,8.076276978518786
127,34.416422393329235,77.61059283779717,8.085945892175333
128,34.79746274581939,81.41321044546851,9.347303006085923
129,35.131122314708854,85.28951486697966,7.7818358490251835
130,34.060972052895686,85.88055130168453,9.58333323449893
131,32.7605113342349,86.35955728387675,10.432984657971588
132,31.121609124727957,86.73082531350248,10.516886122204912
133,28.630884675803113,86.99971615100766,11.129530438677683
134,28.814211468803492,86.75078864353313,11.15205561788709
135,28.956355324695625,86.52789823648453,11.665307886282006
