second,entropy_g,det_g,rmse_g
30,26.771830639390636,94.09652076318743,
31,26.771830639390636,98.20426487093154,
32,24.44959389223575,98.34015951713731,
33,22.283585384796602,98.40016621649698,
34,21.202748540044126,98.45288326300985,
35,20.03014280207794,98.50456399300835,
36,18.753649824574573,98.5550759992494,
37,17.35658324130145,98.60431393873482,
38,15.814569267871228,98.77472431297042,
39,14.088684996012587,99.0028730775731,
40,12.106594749751542,99.15157448197095,
41,9.679905889030268,99.22822491730982,
42,7.115975381672694,99.3455098934551,
43,5.237557751852812,99.49941107184924,
44,3.0370119579712087,99.58701224722302,
45,-0.0,99.61432506887053,
46,-0.0,99.61432506887053,
47,-0.0,99.61432506887053,
48,-0.0,99.61432506887053,
49,-0.0,99.61432506887053,
50,-0.0,99.61432506887053,
51,-0.0,99.61432506887053,
52,-0.0,99.61432506887053,0.7347440220718094
53,-0.0,99.61432506887053,0.7001997305246378
54,-0.0,99.61432506887053,0.6676403427793743
55,-0.0,99.61432506887053,0.6363591879988684
56,-0.0,99.61432506887053,0.6089631474688202
57,-0.0,99.61432506887053,0.586423656274618
58,-0.0,99.61432506887053,0.5654377850797137
59,-0.0,99.61432506887053,0.5464271448441724
60,-0.0,99.61432506887053,0.743444888130427
61,-0.0,99.61432506887053,1.5166681708701
62,-0.0,99.61432506887053,2.597098806028342
63,-0.0,99.61432506887053,3.8753144286603276
64,-0.0,99.61432506887053,3.8991302098861103
65,-0.0,99.61432506887053,3.923116677053056
66,-0.0,99.61432506887053,3.9471901774426086
67,-0.0,99.61432506887053,3.9712104995051325
68,-0.0,99.61432506887053,3.994901861413076
69,-0.0,99.61432506887053,4.01776196675105
70,-0.0,99.61432506887053,4.039115992507803
71,-0.0,99.61432506887053,4.058494097196579
72,-0.0,99.61432506887053,4.075859540731833
73,1.7263595531412619,99.6078431372549,4.091504771272991
74,4.189190988298596,99.5511149724877,4.105348015577275
75,6.208061115907181,99.4311377245509,4.117249581522593
76,7.971385463025239,99.24172082946457,4.127552177437338
77,9.551523848511046,99.10428662827896,4.1369200335767005
78,10.987424673037834,99.07438016528926,4.145553690146979
79,14.380341667677904,99.03994513972226,4.153436255163559
80,15.65944966121755,97.15383272219312,4.160490960284297
81,15.65944966121755,93.50445259298061,3.5328713098325535
82,15.65944966121755,89.92491705954252,
83,15.65944966121755,86.41522612187882,
84,15.65944966121755,97.53797799895233,1.8989021668860566
85,15.65944966121755,97.53797799895233,1.8624091670548948
86,15.65944966121755,97.53797799895233,1.8249937697408551
87,15.65944966121755,97.53797799895233,1.786635246407727
88,15.65944966121755,97.53797799895233,1.7473056134760592
89,15.65944966121755,97.53797799895233,1.7069735715651728
90,15.65944966121755,97.53797799895233,1.6656117137139692
91,15.65944966121755,97.53797799895233,1.6232027966051503
92,15.65944966121755,97.53797799895233,1.57973507341911
93,15.65944966121755,97.53797799895233,1.5351894693588657
94,15.65944966121755,97.53797799895233,1.4895280257973733
95,15.65944966121755,97.53797799895233,1.442713964232831
96,15.65944966121755,97.53797799895233,1.396041535059838
97,15.65944966121755,97.53797799895233,1.3589988530592154
98,15.65944966121755,97.53797799895233,1.3291153110912972
99,15.65944966121755,97.53797799895233,1.3126825531143986
100,15.65944966121755,97.53797799895233,1.3188278500537332
101,15.65944966121755,97.53797799895233,1.3599699240722105
102,15.65944966121755,97.53797799895233,1.4621420067193063
103,15.65944966121755,97.53797799895233,1.5787402826599441
104,15.65944966121755,97.53797799895233,1.7186130937088506
105,15.65944966121755,97.53797799895233,1.8720248306051808
106,15.65944966121755,97.53797799895233,2.0699004726767423
107,15.65944966121755,97.53797799895233,2.301587243107968
108,15.65944966121755,97.53797799895233,2.5472441870538827
109,15.65944966121755,97.53797799895233,2.8067667228559463
110,15.65944966121755,97.53797799895233,4.634220021328474
111,15.65944966121755,97.53797799895233,5.6648449288592
112,15.65944966121755,97.53797799895233,6.536143266723719
113,15.65944966121755,97.53797799895233,7.305247207747036
114,15.65944966121755,97.53797799895233,8.354565613353758
115,15.65944966121755,97.53797799895233,8.434672509253675
116,17.348994983784415,97.49154954634406,8.497592563744009
117,19.280407234483153,97.179203539823,8.548580563108775
118,21.65715481783389,97.01263883569514,8.600076715950072
119,23.588355836707183,96.75815433571996,8.6290444717721
120,25.262366223941818,96.40644361833952,8.514411396551061
121,26.751482772595086,95.94768439108061,8.458624153596359
122,28.09458715679006,95.74988874054294,8.388011014149201
123,29.79767856064246,95.5113373438223,8.269632598048249
