second,entropy_g,det_g,rmse_g
30,49.52331678021421,41.48375768217735,
31,48.788303611928534,40.62233589087809,
32,48.73858803653856,40.56924384027188,
33,48.73858803653856,40.654205607476634,
34,47.86376920999324,47.32949876746097,
35,48.773279798081944,49.874161073825505,
36,48.773279798081944,49.874161073825505,
37,46.30793130758326,48.059822150363786,
38,45.37183966692896,45.88235294117647,
39,44.277817038762954,51.40470766894457,
40,42.98768322237104,53.08143800440205,
41,41.429780912508775,54.63552724699222,
42,39.41633895768015,56.066802999318334,
43,37.872529825000846,57.1714476317545,
44,37.76382577539623,58.11795891318754,
45,37.76382577539623,56.03048376408217,
46,37.76382577539623,54.37375745526839,
47,37.76382577539623,52.61762756792578,
48,37.76382577539623,53.87673956262425,
49,37.76382577539623,53.87673956262425,
50,37.76382577539623,53.87673956262425,
51,37.76382577539623,53.87673956262425,
52,37.76382577539623,53.87673956262425,
53,37.76382577539623,52.41882041086812,
54,37.76382577539623,54.30748840291584,
55,37.76382577539623,56.32869449966866,
56,37.76382577539623,58.482438701126576,
57,35.81795334218598,58.89531149646756,
58,35.903272769393446,61.42672692059393,
59,36.689931365580186,63.98026315789474,
60,38.01330992284791,65.60163154316791,
61,39.130717173411064,67.58934828311142,
62,40.091148431029175,69.25018024513338,
63,41.969103829614426,71.41263940520446,
64,42.57768153364478,71.78624813153961,
65,42.820953634658665,71.94756554307116,
66,43.86526068743471,73.97841171935235,
67,44.749471863181746,75.89073634204276,
68,45.65773260441617,74.79508196721312,
69,46.451827062101486,67.31583403895004,
70,47.143262286785905,70.46247818499127,
71,47.740546377684325,73.72197309417041,
72,48.250113925838676,77.06801470588235,
73,46.59641539235966,74.76593847525635,
74,46.06906522247784,73.00827165868525,
75,46.06906522247784,73.00827165868525,
76,46.06906522247784,81.71528080104484,
77,46.05624221380444,79.81731187472815,
78,46.05624221380444,76.12005219660722,
79,46.05624221380444,72.5967812092214,
80,46.05624221380444,69.24749891257068,
81,46.05624221380444,75.64158329708569,
82,46.05624221380444,75.64158329708569,
83,46.05624221380444,75.64158329708569,
84,46.05624221380444,75.64158329708569,
85,47.072440171406555,75.13297872340425,
86,47.072440171406555,71.36524822695036,5.319413031908766
87,47.072440171406555,64.53900709219859,6.291994193068174
88,47.072440171406555,64.45035460992908,6.756006882351776
89,47.072440171406555,71.4982269503546,6.390222077253028
90,47.072440171406555,75.177304964539,6.349536819332854
91,47.098368125417174,75.13321492007105,6.969816778945013
92,47.072440171406555,70.61170212765957,6.258846650315533
93,46.994557941904986,74.51499118165785,6.421217144923043
94,46.86442407963492,78.27797202797203,6.430908519309508
95,46.681535342268745,81.86528497409327,
96,45.604911555692524,82.27100042211904,
97,45.604911555692524,82.27100042211904,9.438754897333983
98,45.604911555692524,82.27100042211904,9.069151263074046
99,45.604911555692524,82.27100042211904,8.294816585594516
100,45.79894499936369,78.83710987601539,6.489706143334171
101,45.9406565055806,67.37160120845921,7.459153603981244
102,46.03058431871447,67.78115501519757,6.9722032492252035
103,46.06906522247784,75.9686547670875,5.849845880004405
104,46.05624221380444,79.86080904741192,4.93067825016024
105,46.03058431871447,81.7629179331307,5.330561775634794
106,46.03058431871447,81.7629179331307,6.219496276204841
107,46.03058431871447,81.7629179331307,6.49902220961952
108,46.03058431871447,81.7629179331307,6.5018929637048855
109,46.317900351268854,80.7303123625165,6.389790735159161
110,46.827467899423205,78.50383055430375,4.36180674225272
111,47.25424468612242,76.06994937873907,4.627290378440164
112,47.60200908865884,73.44262295081967,4.80569976302012
113,47.60200908865884,70.07025761124122,5.367290146255484
114,47.60200908865884,66.55737704918033,4.642548020975215
115,47.60200908865884,63.231850117096016,4.774495318105346
116,47.60200908865884,62.950819672131146,4.571928623035622
117,47.60200908865884,66.37002341920375,3.9008208260424144
118,47.60200908865884,69.97658079625293,3.704468381879269
119,47.60200908865884,73.77049180327869,3.7324699041516864
120,46.517828413522466,75.21522428636158,3.8693401830710394
121,45.2039681337178,76.4757324005247,4.477116242026361
122,43.55224291553745,77.5578947368421,3.6797529113986283
123,41.08096596474737,76.68288726682887,3.4730022643558636
124,39.453903574881,74.06237662850376,3.518895842520127
125,39.015163507627065,71.50600077429345,3.5424471874562062
126,38.497813018654384,68.98901931086709,4.250448186486021
127,37.89736265098544,76.98559290727744,4.294347475210441
128,37.20803411254637,78.10140237324703,4.232080241128497
129,36.861879967666454,76.90941385435168,4.159563753671962
130,36.06842299558257,74.76667818873142,3.84004527343558
131,35.13886647670872,72.44384847468991,3.5348277395439975
132,34.07975176036936,70.07465108730932,4.133913060461734
133,33.43584111105443,67.6208651399491,3.7222645058186408
134,33.28600241231621,70.77553593947036,4.887628667641204
135,33.09268385412095,73.94014962593516,5.205772987398865
136,32.855369273793755,76.9680196801968,5.843288199272811
137,32.573410902349245,79.81234866828088,5.239588739092185
138,32.573410902349245,79.81234866828088,5.67761810401145
139,32.573410902349245,79.81234866828088,6.018842525087431
140,32.573410902349245,79.81234866828088,6.340392629874448
141,32.573410902349245,79.81234866828088,6.7996935282182065
142,33.19991888901726,73.11131668208449,8.746411045035796
143,34.343676939635735,75.82347297729453,9.11229933725846
144,35.3606396220732,78.53593905266645,9.481836175288642
