second,entropy_g,det_g,rmse_g
30,38.48081705984396,47.19065656565657,
31,37.41977095459803,48.96844660194175,
32,36.89496652034937,51.681047307349004,
33,36.89496652034937,55.45968461767331,
34,36.42622681296464,58.26518691588785,
35,35.2351632328172,59.764309764309765,
36,34.214839256879294,61.108108108108105,
37,34.214839256879294,61.108108108108105,
38,34.214839256879294,53.91891891891892,
39,34.214839256879294,57.21621621621622,
40,34.214839256879294,60.86486486486486,
41,34.214839256879294,64.62162162162163,
42,33.04704238494941,65.88663546541862,
43,32.41835470347787,68.35798062213156,
44,32.41835470347787,72.20805711371749,
45,32.41835470347787,76.16012238653748,
46,31.861196495157508,78.72872872872873,
47,30.66598416070201,79.73493975903614,
48,30.66598416070201,83.75903614457832,
49,30.66598416070201,87.87951807228916,
50,30.66598416070201,92.09638554216868,
51,29.285479958491088,92.74455261937877,
52,27.741383449239088,93.26794471689702,
53,25.98202952213038,93.67766823831975,
54,23.89831781674621,93.98434281005356,
55,22.46757953052545,94.497417560588,
56,21.98030612413099,94.80772984579347,
57,20.17856655024395,91.38611999247696,
58,18.78149996697082,87.99273387829246,
59,17.2394859935406,85.00263111734783,
60,15.51360172168196,93.63251481795089,
61,13.531511475420915,93.93493542586235,
62,11.10482261469964,94.1612750512861,
63,9.396302188694612,96.0,
64,7.2111092506744,96.2091699130956,
65,4.189190988298596,96.35099913119026,
66,3.0370119579712087,96.41127883793791,
67,3.0370119579712087,96.41127883793791,
68,3.0370119579712087,96.41127883793791,
69,3.0370119579712087,96.41127883793791,
70,3.0370119579712087,96.41127883793791,
71,3.0370119579712087,96.41127883793791,
72,3.0370119579712087,96.41127883793791,
73,3.0370119579712087,88.6214753631444,4.58256246725014
74,3.0370119579712087,91.82569068641412,4.1870021807155915
75,3.0370119579712087,95.0868698376531,4.171906685977064
76,3.0370119579712087,98.40501281686129,
77,3.0370119579712087,98.40501281686129,
78,5.237557751852812,98.2773851590106,
79,7.115975381672694,98.08219178082192,
80,8.781452263906967,97.81308999370674,
81,10.285745784398873,97.59349593495935,5.366756774414586
82,11.659258326629562,97.47983870967742,5.2262133121302865
83,13.995819799477069,97.37345625326144,5.552722088947953
84,16.389683577951526,97.22071828189857,5.829171610973726
85,18.33833483472798,96.98558322411533,6.6278246825791935
86,19.812055379992,96.52831652443754,7.29574833376735
87,21.39941682097895,96.13682092555332,8.52037583836433
88,22.824102512478202,95.63856427378965,10.0305384445337
89,24.11645661184412,95.0237992211164,11.724965905658108
90,25.296434805695476,94.28251121076234,12.393910902160886
91,26.3781344097806,93.7993497445425,13.041838623773804
92,27.372015995753813,93.29326923076923,13.374961880621365
