mid,bin,entropy_g,det_g,rmse_g,sem_det,sem_rec,coh,nov,word_entropy,ttr,mtld,hapax,lsm,turn_len,latency,transition_entropy,n_turns,connective,content_overlap,words_per_turn,liwc_lsm,lsm_curated_backup
2024.10.14startup_a,2970,46.43604994679893,74.77972213925774,6.164943196273456,53.333333333333336,33.333333333333336,0.1582182727543466,0.8215535173675074,6.017531378965915,0.4366197183098591,44.13226495726496,0.5591397849462365,0.6284004087683099,21.3,-1.15,1.8910611120726528,10,0.2206572769953051,0.0532708032708032,21.3,0.6284004087683099,0.3625615660096737
2024.10.14startup_a,3060,20.19932043699087,96.59981258448715,4.005376234900529,66.66666666666667,100.0,0.2630148191114327,0.6779308585900727,6.284409266755049,0.5185185185185185,64.04946996466431,0.6875,0.7643369667867325,72.0,-4.333333333333333,1.0,3,0.2314814814814814,0.0535714285714285,72.0,0.7643369667867325,0.6347930295811025
2024.10.14startup_a,3150,36.60380333942176,86.77318912750968,6.3281730148729896,40.0,33.333333333333336,0.1294147648275301,0.7626739056889068,6.359005022647375,0.5133928571428571,62.048869604932634,0.6347826086956522,0.5292112470943194,37.333333333333336,-2.6666666666666665,1.9219280948873625,6,0.2053571428571428,0.0333333333333333,37.333333333333336,0.5292112470943194,0.3016878834476938
2024.10.14startup_a,3240,56.10611641909665,83.63442076569095,4.902831056219685,66.66666666666667,21.428571428571427,0.0631368852196186,0.8390327259894731,6.2890921800942285,0.5141509433962265,51.41364662088399,0.6513761467889908,0.400374149577672,26.5,-3.6875,1.950212064914747,8,0.240566037735849,0.0245614035087719,26.5,0.400374149577672,0.2271093834204899
2024.10.14startup_a,3330,48.43110442755077,75.07020181535547,8.457710693336617,31.25,17.582417582417584,0.0837037404824838,0.8267792173159277,6.3136616419039635,0.4387351778656126,48.17894736842105,0.5495495495495496,0.4582261214594663,18.071428571428573,-2.7142857142857144,2.449311833026446,14,0.1739130434782608,0.0315581854043392,18.071428571428573,0.4582261214594663,0.243677908082119
2024.10.14startup_a,3420,32.50527383532802,81.91732049315416,6.48688844380436,33.333333333333336,16.363636363636363,0.0814106454659797,0.8513082232924435,6.353237699088185,0.4957264957264957,45.736363636363635,0.6120689655172413,0.4799651637608736,21.272727272727273,-1.0909090909090908,2.321928094887362,11,0.2051282051282051,0.0,21.272727272727273,0.4799651637608736,0.2409378642566587
2024.10.14startup_a,3510,35.39488436160848,87.11007196091171,5.503334008641629,50.0,26.666666666666668,0.0743340652277017,0.8085207053338346,6.2973194381441795,0.5573770491803278,59.56467711548484,0.6372549019607843,0.481873281729162,30.5,-0.3333333333333333,2.321928094887362,6,0.1912568306010929,0.0269005847953216,30.5,0.481873281729162,0.2540813597562177
2024.10.14startup_a,3600,39.488114242846635,82.25148217395295,7.233138925574137,0.0,13.333333333333334,0.083970149604392,0.8361529444191449,6.300047361413397,0.5567567567567567,58.233110616184106,0.6601941747572816,0.5639926933537509,18.5,-1.4,2.419381945646371,10,0.2378378378378378,0.0529100529100529,18.5,0.5639926933537509,0.2840436575509172
2024.10.14startup_a,3690,28.61040512786909,87.54405195715627,6.752064746565571,50.0,40.0,0.2580276692612099,0.7097498835223689,6.311293748538586,0.535,43.30957454625616,0.6542056074766355,0.5410396667567969,33.333333333333336,-2.1666666666666665,1.9219280948873625,6,0.185,0.2201680672268907,33.333333333333336,0.5410396667567969,0.393574777221689
2024.10.14startup_a,3780,50.10340199817476,70.60408975544718,9.522792142093609,0.0,6.666666666666667,0.0545930861692569,0.8957811755674872,6.125307930440609,0.5714285714285714,62.81109892787524,0.6477272727272727,0.5315890840997668,15.4,0.25,1.8910611120726528,10,0.2662337662337662,0.0239898989898989,15.4,0.5315890840997668,0.2125780874227904
2024.10.14startup_a,3870,23.10421126414441,94.13062656534008,4.985772595840653,66.66666666666667,50.0,0.1600265395565908,0.7852280668409232,6.032445994017732,0.5424836601307189,37.02088688946016,0.5903614457831325,0.4742333823903487,38.25,6.375,1.584962500721156,4,0.2352941176470588,0.0317460317460317,38.25,0.4742333823903487,0.2890278035100141
