feature,a,b,mean_a,mean_b,p,q,sig
turnlen_trend,TRANSITION,INTERIOR_HANDOFF,0.7013494751892236,1.7373121684230335,0.0008367649826595288,0.0012551474739892932,**
turnlen_trend,TRANSITION,INTERIOR_OTHER,0.7013494751892236,2.3157404234440593,1.221899030637752e-07,3.665697091913256e-07,***
turnlen_trend,INTERIOR_HANDOFF,INTERIOR_OTHER,1.7373121684230335,2.3157404234440593,0.0346792314634034,0.0346792314634034,*
