mid,bin,entropy_g,det_g,rmse_g,turn_len,power,achievement,affiliation,reward,risk,insight,cause,discrep,tentative,certainty,differ,cogproc(all),posemo,negemo,social,pron_I,pron_we,pron_you,interrog,assent,nonfluency,filler,focuspast,focuspresent,focusfuture
2024.11.11startup_a,90,42.36561984643537,59.623421395210414,22.17904814643499,16.375,0.0,0.007633587786259542,0.05343511450381679,0.03435114503816794,0.007633587786259542,0.007633587786259542,0.019083969465648856,0.015267175572519083,0.030534351145038167,0.019083969465648856,0.026717557251908396,0.1183206106870229,0.05343511450381679,0.003816793893129771,0.09541984732824428,0.026717557251908396,0.011450381679389313,0.003816793893129771,0.05343511450381679,0.04580152671755725,0.04961832061068702,0.03816793893129771,0.04961832061068702,0.08015267175572519,0.019083969465648856
2024.11.11startup_a,180,17.0512263115239,96.19123041035762,7.115974651263301,38.75,0.01935483870967742,0.012903225806451613,0.05806451612903226,0.03225806451612903,0.025806451612903226,0.012903225806451613,0.04516129032258064,0.012903225806451613,0.025806451612903226,0.03225806451612903,0.025806451612903226,0.14838709677419354,0.025806451612903226,0.0,0.14193548387096774,0.012903225806451613,0.01935483870967742,0.0,0.025806451612903226,0.03225806451612903,0.06451612903225806,0.03225806451612903,0.03870967741935484,0.08387096774193549,0.01935483870967742
2024.11.11startup_a,270,43.75025660425627,72.78301738979413,10.019537041826545,29.0,0.03134796238244514,0.018808777429467086,0.04075235109717868,0.02821316614420063,0.01567398119122257,0.0219435736677116,0.02821316614420063,0.01567398119122257,0.003134796238244514,0.009404388714733543,0.03134796238244514,0.10031347962382445,0.025078369905956112,0.003134796238244514,0.11598746081504702,0.006269592476489028,0.012539184952978056,0.01567398119122257,0.05329153605015674,0.0219435736677116,0.025078369905956112,0.0219435736677116,0.047021943573667714,0.09090909090909091,0.006269592476489028
2024.11.11startup_a,360,13.154762731657312,97.40154208745881,2.8667641466088045,34.0,0.0,0.00980392156862745,0.029411764705882353,0.00980392156862745,0.00980392156862745,0.029411764705882353,0.058823529411764705,0.0,0.049019607843137254,0.0,0.00980392156862745,0.14705882352941177,0.029411764705882353,0.0,0.0784313725490196,0.0196078431372549,0.00980392156862745,0.0,0.06862745098039216,0.029411764705882353,0.0392156862745098,0.029411764705882353,0.058823529411764705,0.058823529411764705,0.00980392156862745
2024.11.11startup_a,450,22.960101297220945,94.73476992554332,4.525321255323498,49.25,0.0,0.01015228426395939,0.015228426395939087,0.05583756345177665,0.025380710659898477,0.04568527918781726,0.06598984771573604,0.025380710659898477,0.03553299492385787,0.0,0.03553299492385787,0.17766497461928935,0.02030456852791878,0.0,0.06598984771573604,0.005076142131979695,0.01015228426395939,0.0,0.06598984771573604,0.005076142131979695,0.03553299492385787,0.04060913705583756,0.030456852791878174,0.08629441624365482,0.0
2024.11.11startup_a,540,32.47746292759557,88.63738035288777,8.76558143353641,31.833333333333332,0.010471204188481676,0.010471204188481676,0.005235602094240838,0.05235602094240838,0.031413612565445025,0.020942408376963352,0.06806282722513089,0.020942408376963352,0.02617801047120419,0.005235602094240838,0.015706806282722512,0.14136125654450263,0.015706806282722512,0.005235602094240838,0.09947643979057591,0.020942408376963352,0.0,0.041884816753926704,0.06806282722513089,0.005235602094240838,0.04712041884816754,0.041884816753926704,0.015706806282722512,0.11518324607329843,0.020942408376963352
2024.11.11startup_a,630,33.61782778971058,82.56368350739632,6.011556500433483,23.0,0.00966183574879227,0.00966183574879227,0.014492753623188406,0.028985507246376812,0.01932367149758454,0.01932367149758454,0.033816425120772944,0.028985507246376812,0.01932367149758454,0.014492753623188406,0.00966183574879227,0.10144927536231885,0.028985507246376812,0.004830917874396135,0.08695652173913043,0.014492753623188406,0.004830917874396135,0.0,0.07246376811594203,0.00966183574879227,0.01932367149758454,0.033816425120772944,0.024154589371980676,0.08695652173913043,0.004830917874396135
2024.11.11startup_a,720,34.23772788811703,83.62648224189465,9.445626070700316,20.0,0.014285714285714285,0.014285714285714285,0.04285714285714286,0.02142857142857143,0.014285714285714285,0.0,0.007142857142857143,0.014285714285714285,0.02142857142857143,0.007142857142857143,0.02142857142857143,0.06428571428571428,0.007142857142857143,0.0,0.1,0.0,0.0,0.0,0.03571428571428571,0.014285714285714285,0.04285714285714286,0.04285714285714286,0.02857142857142857,0.1,0.007142857142857143
2024.11.11startup_a,810,28.161345829883505,89.01079891461504,7.117240757590755,39.0,0.004273504273504274,0.008547008547008548,0.0,0.01282051282051282,0.01282051282051282,0.029914529914529916,0.0641025641025641,0.042735042735042736,0.017094017094017096,0.038461538461538464,0.042735042735042736,0.20085470085470086,0.01282051282051282,0.008547008547008548,0.13247863247863248,0.01282051282051282,0.0,0.03418803418803419,0.05555555555555555,0.01282051282051282,0.03418803418803419,0.029914529914529916,0.017094017094017096,0.15384615384615385,0.004273504273504274
2024.11.11startup_a,900,17.688248964378197,97.99511184223151,2.745201860362186,56.5,0.004424778761061947,0.008849557522123894,0.01327433628318584,0.008849557522123894,0.008849557522123894,0.02654867256637168,0.02654867256637168,0.02654867256637168,0.030973451327433628,0.008849557522123894,0.030973451327433628,0.13716814159292035,0.02654867256637168,0.004424778761061947,0.07964601769911504,0.01327433628318584,0.004424778761061947,0.02654867256637168,0.048672566371681415,0.008849557522123894,0.05752212389380531,0.05752212389380531,0.022123893805309734,0.11946902654867257,0.004424778761061947
2024.11.11startup_a,990,24.04669239915947,96.69023023503155,3.0828245525220686,58.0,0.005747126436781609,0.011494252873563218,0.011494252873563218,0.04597701149425287,0.034482758620689655,0.017241379310344827,0.06896551724137931,0.040229885057471264,0.028735632183908046,0.005747126436781609,0.05172413793103448,0.1724137931034483,0.022988505747126436,0.005747126436781609,0.06896551724137931,0.0,0.005747126436781609,0.022988505747126436,0.09195402298850575,0.017241379310344827,0.034482758620689655,0.034482758620689655,0.005747126436781609,0.15517241379310345,0.005747126436781609
2024.11.11startup_a,1080,2.414311996172281,99.08531788338057,2.807187489534761,79.33333333333333,0.008403361344537815,0.012605042016806723,0.02100840336134454,0.01680672268907563,0.012605042016806723,0.025210084033613446,0.01680672268907563,0.004201680672268907,0.02100840336134454,0.0,0.008403361344537815,0.07563025210084033,0.01680672268907563,0.004201680672268907,0.037815126050420166,0.0,0.008403361344537815,0.008403361344537815,0.058823529411764705,0.02100840336134454,0.05042016806722689,0.029411764705882353,0.025210084033613446,0.12605042016806722,0.008403361344537815
2024.11.11startup_a,1170,37.75932282883888,86.13508402968269,5.825861808331715,20.714285714285715,0.0,0.013793103448275862,0.013793103448275862,0.034482758620689655,0.013793103448275862,0.027586206896551724,0.020689655172413793,0.006896551724137931,0.013793103448275862,0.027586206896551724,0.020689655172413793,0.11724137931034483,0.04827586206896552,0.006896551724137931,0.027586206896551724,0.020689655172413793,0.0,0.0,0.041379310344827586,0.09655172413793103,0.1103448275862069,0.08275862068965517,0.006896551724137931,0.15862068965517243,0.006896551724137931
2024.11.11startup_a,1260,33.17127428106534,85.95411468169333,6.48226335976708,21.875,0.011428571428571429,0.017142857142857144,0.0,0.045714285714285714,0.04,0.011428571428571429,0.05142857142857143,0.017142857142857144,0.017142857142857144,0.011428571428571429,0.05142857142857143,0.16,0.011428571428571429,0.017142857142857144,0.05714285714285714,0.005714285714285714,0.0,0.005714285714285714,0.04,0.022857142857142857,0.02857142857142857,0.02857142857142857,0.017142857142857144,0.10285714285714286,0.0
2024.11.11startup_a,1350,43.96640446281438,84.31489387476924,8.058345783200883,33.666666666666664,0.01485148514851485,0.024752475247524754,0.0049504950495049506,0.054455445544554455,0.039603960396039604,0.019801980198019802,0.06435643564356436,0.019801980198019802,0.039603960396039604,0.0049504950495049506,0.06435643564356436,0.19306930693069307,0.0049504950495049506,0.0297029702970297,0.04950495049504951,0.019801980198019802,0.0,0.0,0.039603960396039604,0.0297029702970297,0.07425742574257425,0.04950495049504951,0.019801980198019802,0.0891089108910891,0.009900990099009901
