mid,cls,entropy,det,rmse_z,entropy_z,det_z,rmse_z_z
2024.10.28startup_b,TRANSITION,38.47664532995735,89.43270907439522,2.3471222950399384,-0.8329870515958094,1.655870139791309,-1.1407803771118243
2024.11.04startup_a,INT_HANDOFF,26.232306515292038,85.92279838028146,6.127304157142538,-1.429096593699425,0.9653483596832806,1.988407199355823
2024.11.04startup_a,TRANSITION,38.1207277623358,64.38546530165858,6.83193319338557,-0.33970473688004105,-0.5571409001402958,2.546325054809985
2024.11.04startup_a,INT_HANDOFF,49.110335862393825,74.89230255956583,3.8463306771930847,0.6673246512160932,0.18559483327116988,0.18235640266074263
2024.11.04startup_a,INT_HANDOFF,40.28088703664265,72.13886579580578,5.186722243353274,-0.1417592002977186,-0.0090475528183574,1.2436643386042252
2024.11.04startup_a,TRANSITION,51.96188784394906,50.30088939985694,3.143694206142584,0.9286257477579,-1.55278950070668,-0.3739837606435226
2024.11.04startup_a,TRANSITION,47.22374197184587,77.89602000944717,2.6143896361974988,0.4944471951788409,0.39792973751834915,-0.7930815487795128
2024.11.04startup_a,INT_HANDOFF,28.919940403401718,82.9563583436913,2.7257002533637475,-1.1828160816805082,0.755648622063401,-0.704946973528695
2024.11.04startup_a,TRANSITION,43.542039178096964,82.04424436183282,4.032571648071958,0.15707548203092525,0.6911706416168429,0.32982004342192667
2024.11.04startup_a,INT_HANDOFF,34.69971496415351,89.85389546556115,3.1641392773631103,-0.6531882017548589,1.2432403841885162,-0.3577955684129239
2024.11.04startup_a,TRANSITION,46.93680067149583,85.21844512769074,3.139567177035492,0.4681534165945544,0.9155571316664948,-0.3772514988580906
2024.11.04startup_a,TRANSITION,54.965659337207754,67.14588162401314,2.864920527915836,1.203875432850942,-0.3620051241329149,-0.5947138252781159
2024.11.04startup_a,TRANSITION,67.18882411471711,42.91883123300694,5.965761319121061,2.3239414110388696,-2.074632397103985,1.8604992802705305
2024.11.04startup_a,INT_HANDOFF,54.04339029678825,30.84341992930872,5.061288136274598,1.1193635904833554,-2.928251735706343,1.144346932674894
2024.11.04startup_a,TRANSITION,51.693964342135196,66.06537517973346,3.739258098446194,0.9040746593449509,-0.43838688646999796,0.09757746162969462
2024.11.04startup_a,INT_OTHER,24.435075145582626,76.67681018732131,2.731922021366636,-1.593785342381563,0.311742935611085,-0.7000206431012507
2024.11.04startup_a,TRANSITION,50.30225405465275,63.32859954583627,4.793842111448128,0.7765457114106618,-0.6318514855429007,0.9325859847915883
2024.11.04startup_a,TRANSITION,48.004206750028416,80.5106817181291,3.2353399489268826,0.5659648472049952,0.5827620171236356,-0.3014196259772296
2024.11.04startup_a,INT_HANDOFF,23.917089133245888,76.11710606689519,2.5957390897169095,-1.6412508327153874,0.27217705672919257,-0.8078488552064219
2024.11.04startup_a,INT_HANDOFF,31.65969354013756,89.18992396170663,2.8520177304522383,-0.931759638202147,1.1963037704602923,-0.6049301245220872
2024.11.04startup_a,INT_HANDOFF,30.738323457359293,80.53571216322544,2.469931229944105,-1.0161891048603242,0.5845314369347447,-0.9074621945856293
2024.11.04startup_a,INT_OTHER,37.12182491895255,66.39190490566106,2.468672374826575,-0.43123889442060065,-0.4153042699304717,-0.9084589428196286
2024.11.04startup_a,TRANSITION,54.287024494054855,65.23062061375829,3.1041652564030615,1.141688935878646,-0.49739627526694913,-0.40528236704869935
2024.11.04startup_a,TRANSITION,37.507221848110184,84.35017765895029,2.4389918582371544,-0.39592316430446534,0.8541786921454178,-0.9319596635004461
2024.11.04startup_a,TRANSITION,41.06409928052322,83.46753371660326,3.4297832898706684,-0.0699897850898837,0.7917839695692268,-0.14746143491954156
2024.11.04startup_a,TRANSITION,39.71049349510495,68.85711899120344,2.901111617724363,-0.1940270385935782,-0.24103654817018555,-0.5660581012390088
2024.11.04startup_a,INT_HANDOFF,33.85762928659636,71.69921308954954,2.551461266317797,-0.7303524661102383,-0.0401269125925665,-0.842907569798607
2024.11.04startup_b,TRANSITION,45.85404313448166,61.86019177885303,5.942105506201688,0.151724809852972,-0.7062744810571715,3.3489251978173726
2024.11.04startup_b,INT_OTHER,30.690449541491624,95.22648405135183,2.781875609549071,-2.009788853244577,1.78207088782105,-0.32741326086311745
2024.11.04startup_b,TRANSITION,43.30671112175158,74.21416797027797,4.202059994640394,-0.21138785972604143,0.2150433325046728,1.3247065671465512
2024.11.04startup_b,INT_HANDOFF,46.2641448270185,60.71458683341457,3.0388256360692045,0.21018327527159178,-0.7917098281213506,-0.028499797176340685
2024.11.04startup_b,INT_HANDOFF,46.5012993208816,81.11957026901307,2.396927424149314,0.24398876310707782,0.7300249100190889,-0.7752287252011404
2024.11.04startup_b,TRANSITION,54.14569820294008,56.76041385620461,2.379708608799705,1.333669288268057,-1.0865986918652442,-0.795259607495412
2024.11.04startup_b,INT_HANDOFF,41.793224108487536,86.43586125116875,2.772565339155646,-0.4271297838305811,1.1264959334405182,-0.338244025151601
2024.11.04startup_b,INT_OTHER,52.754643451816825,75.82487062281159,2.334310228313159,1.1353796261091027,0.33516409549922827,-0.8480721615191817
2024.11.04startup_b,TRANSITION,33.24761380397746,80.79206337761323,2.3641798224831843,-1.6452746331652992,0.7056005523519296,-0.8133244560092894
2024.11.04startup_b,INT_OTHER,45.313545891484104,79.67257189391813,2.8095590217532593,0.07467894546460853,0.6221126590552768,-0.29520877059436745
2024.11.04startup_b,INT_OTHER,55.02245705000213,60.66756902308414,3.9511645390659855,1.4586479890980748,-0.7952162575931968,1.0328364682612257
2024.11.04startup_b,TRANSITION,50.531981888834004,65.50368895449891,2.370973573998867,0.8185475171919852,-0.43455476915463176,-0.8054211923884123
2024.11.04startup_b,INT_HANDOFF,52.14779041389763,87.36795287994389,2.8439802480180547,1.0488749908516009,1.1960081785797376,-0.2551660895077008
2024.11.04startup_b,TRANSITION,36.55466112897574,87.21321806358625,2.3675609984148953,-1.1738673817339147,1.1844685786582598,-0.8093910880203083
2024.11.04startup_b,TRANSITION,48.75716909344794,65.70884456695825,4.74538671361054,0.5655545783387044,-0.419254956577514,1.9567659355786957
2024.11.04startup_b,INT_HANDOFF,49.47622772693847,66.36742658751677,2.4369264960537493,0.6680537023970371,-0.3701401341243766,-0.7286972603512065
2024.11.04startup_b,INT_HANDOFF,37.3935064965234,62.45651801724553,2.7274872961021424,-1.0542931058829337,-0.6618024845426658,-0.39068392627879006
2024.11.04startup_b,TRANSITION,49.39257457670679,50.115571535828856,2.7880817094357893,0.6561292580970719,-1.5821485863454656,-0.3201936203818596
2024.11.04startup_b,INT_HANDOFF,38.265071628428394,86.81808681667708,3.4048814310228113,-0.9300547497611389,1.1550010249871583,0.3973378921753884
2024.11.04startup_b,TRANSITION,48.31434308954084,62.371041104452424,2.9545814702960214,0.5024313844895513,-0.6681770639642468,-0.12650218202798055
2024.11.04startup_b,INT_HANDOFF,45.15904633842496,57.35703186625351,3.4108405221336144,0.052655610901342964,-1.0421049360061865,0.40427018398511777
2024.11.04startup_b,INT_OTHER,48.495122577287624,85.36984668192778,3.0661627709047683,0.5282008256432029,1.0469961677828938,0.0033018639156480907
2024.11.04startup_b,TRANSITION,44.94076933569587,61.43357740976781,3.2246341190244907,0.021541038959965026,-0.7380899396325638,0.1876537404384846
2024.11.04startup_b,TRANSITION,46.01892206429248,47.14101369761219,2.8951420522391316,0.17522768582742143,-1.803981062088883,-0.1956488661966203
2024.11.04startup_b,TRANSITION,29.400313552868273,84.75397945529869,2.3731899773871272,-2.1936929225248565,1.0010668703736794,-0.8028428201551636
2024.11.11startup_a,INT_OTHER,37.02169552200872,69.4900186556867,5.95508502026025,-1.0099807571946253,-0.03512264462181663,3.3333300688831304
2024.11.11startup_a,TRANSITION,35.331833166567684,58.46723196559674,4.325513543751845,-1.1961180629121946,-0.7203732102229291,1.3395906220357312
2024.11.11startup_a,TRANSITION,43.269124635978685,86.60944585671061,3.2701827996406223,-0.321830258314277,1.029136104285622,0.04842017364668057
2024.11.11startup_a,INT_HANDOFF,37.32768051973506,88.989396782589,3.176298624819488,-0.9762766966932522,1.1770898626149275,-0.06644473745048358
2024.11.11startup_a,TRANSITION,44.14354874091825,77.84329301718932,2.4871825382352504,-0.2255129775464786,0.48417307811834936,-0.9095608235419775
