metric,cat,mpk,mbase,lift
rmse_g,disagree,0.9038461538461539,0.7495201535508638,0.1543260002952901
rmse_g,iam2,0.9038461538461539,0.7495201535508638,0.1543260002952901
rmse_g,disput,0.16025641025641027,0.16794625719769674,-0.007689846941286466
rmse_g,explor,1.1153846153846154,1.2095969289827255,-0.09421231359811011
rmse_g,bdisagree,0.9038461538461539,0.7495201535508638,0.1543260002952901
rmse_g,converge,1.9807692307692308,1.9660268714011517,0.014742359368079105
rmse_g,bagree,1.4679487179487178,1.463915547024952,0.004033170923765761
rmse_g,baskinfo,0.5384615384615384,0.6748560460652591,-0.13639450760372063
rmse_g,cumul,1.205128205128205,1.2644913627639156,-0.05936315763571054
rmse_g,nonarg,1.9807692307692308,1.992514395393474,-0.011745164624243243
rmse_g,qset,0.8012820512820513,0.8224568138195777,-0.02117476253752637
rmse_g,qprop,2.051282051282051,2.0633397312859887,-0.012057680003937588
rmse_g,feedback,2.3974358974358974,1.9880998080614203,0.4093360893744771
rmse_g,namep,0.7243589743589743,0.5944337811900192,0.12992519316895512
rmse_g,names,1.5769230769230769,1.380806142034549,0.19611693488852788
rmse_g,proact,2.0256410256410255,1.9143953934740883,0.11124563216693728
rmse_g,struct,1.6025641025641026,1.7305182341650671,-0.12795413160096447
rmse_g,arguable,3.063953488372093,3.3583333333333334,-0.29437984496124026
rmse_g,disagree,0.3546511627906977,0.2498062015503876,0.10484496124031009
rmse_g,iam2,0.3546511627906977,0.2498062015503876,0.10484496124031009
rmse_g,disput,0.08139534883720931,0.014728682170542635,0.06666666666666668
rmse_g,explor,1.563953488372093,1.614922480620155,-0.05096899224806206
rmse_g,bdisagree,0.313953488372093,0.12170542635658915,0.19224806201550387
rmse_g,converge,2.005813953488372,1.831201550387597,0.1746124031007752
rmse_g,bagree,1.7034883720930232,1.2075581395348838,0.4959302325581394
rmse_g,baskinfo,0.5232558139534884,0.20348837209302326,0.31976744186046513
rmse_g,cumul,0.9186046511627907,1.0127906976744185,-0.09418604651162787
rmse_g,nonarg,1.7093023255813953,1.327906976744186,0.38139534883720927
rmse_g,qset,0.5406976744186046,0.4804263565891473,0.06027131782945733
rmse_g,qprop,2.0813953488372094,1.0875968992248062,0.9937984496124033
rmse_g,feedback,2.377906976744186,1.3885658914728682,0.9893410852713176
rmse_g,namep,0.8953488372093024,0.8596899224806202,0.03565891472868221
rmse_g,names,1.2906976744186047,1.187984496124031,0.10271317829457383
rmse_g,proact,1.319767441860465,1.2160852713178294,0.10368217054263562
rmse_g,struct,1.5755813953488371,0.9924418604651163,0.5831395348837208
rmse_g,arguable,2.922705314009662,3.142105263157895,-0.21939994914823302
rmse_g,disagree,0.23671497584541062,0.2451417004048583,-0.00842672455944768
rmse_g,iam2,0.16908212560386474,0.21153846153846154,-0.0424563359345968
rmse_g,disput,0.014492753623188406,0.017611336032388663,-0.003118582409200257
rmse_g,explor,1.3526570048309179,1.631578947368421,-0.27892194253750313
rmse_g,bdisagree,0.18357487922705315,0.19271255060728745,-0.009137671380234302
rmse_g,converge,2.1256038647342996,1.4933198380566801,0.6322840266776195
rmse_g,bagree,2.0917874396135265,1.300404858299595,0.7913825813139315
rmse_g,baskinfo,0.9323671497584541,0.5777327935222673,0.3546343562361869
rmse_g,cumul,1.4202898550724639,1.0188259109311741,0.4014639441412897
rmse_g,nonarg,2.888888888888889,1.8255060728744938,1.063382816014395
rmse_g,qset,0.48792270531400966,0.41072874493927125,0.07719396037473841
rmse_g,qprop,0.5942028985507246,0.4799595141700405,0.1142433843806841
rmse_g,feedback,1.826086956521739,1.3331983805668015,0.4928885759549375
rmse_g,namep,0.4830917874396135,0.7753036437246964,-0.2922118562850829
rmse_g,names,0.7922705314009661,0.8325910931174089,-0.040320561716442715
rmse_g,proact,1.2946859903381642,1.2609311740890687,0.03375481624909549
rmse_g,struct,1.2028985507246377,1.1884615384615385,0.014437012263099236
rmse_g,arguable,3.603550295857988,3.589515331355094,0.014034964502894098
rmse_g,disagree,0.6035502958579881,0.31810089020771515,0.285449405650273
rmse_g,iam2,0.6035502958579881,0.31810089020771515,0.285449405650273
rmse_g,disput,0.0,0.017804154302670624,-0.017804154302670624
rmse_g,explor,1.6449704142011834,1.618595450049456,0.026374964151727465
rmse_g,bdisagree,0.4319526627218935,0.28822947576656777,0.1437231869553257
rmse_g,converge,1.8284023668639053,1.6445103857566765,0.18389198110722882
rmse_g,bagree,1.5384615384615385,1.202373887240356,0.33608765122118256
rmse_g,baskinfo,0.9349112426035503,0.532542037586548,0.40236920501700235
rmse_g,cumul,1.1124260355029585,1.1097922848664687,0.00263375063648974
rmse_g,nonarg,1.301775147928994,1.1829871414441147,0.11878800648487942
rmse_g,qset,0.7396449704142012,0.4559841740850643,0.2836607963291369
rmse_g,qprop,0.9585798816568047,0.9175074183976261,0.04107246325917868
rmse_g,feedback,1.0,1.0118694362017804,-0.011869436201780381
rmse_g,namep,1.1005917159763314,1.0492581602373887,0.051333555738942716
rmse_g,names,0.9585798816568047,0.9471810089020771,0.011398872754727618
rmse_g,proact,1.0355029585798816,1.1353115727002967,-0.09980861412041508
rmse_g,struct,0.9526627218934911,0.752324431256182,0.20033829063730912
rmse_g,arguable,2.1715686274509802,2.8666797951949587,-0.6951111677439785
rmse_g,disagree,0.28921568627450983,0.30740448995667585,-0.01818880368216602
rmse_g,iam2,0.28921568627450983,0.30740448995667585,-0.01818880368216602
rmse_g,disput,0.0,0.035447026388341865,-0.035447026388341865
rmse_g,explor,1.1519607843137254,1.4424970460811344,-0.290536261767409
rmse_g,bdisagree,0.20098039215686275,0.09826703426545884,0.10271335789140391
rmse_g,converge,1.5588235294117647,1.2197715636077195,0.3390519658040452
rmse_g,bagree,1.3480392156862746,1.0510043324143363,0.2970348832719383
rmse_g,baskinfo,0.3333333333333333,0.31744781410003936,0.015885519233293954
rmse_g,cumul,0.9558823529411765,0.7359196534068531,0.21996269953432346
rmse_g,nonarg,1.3823529411764706,0.6494682946041749,0.7328846465722957
rmse_g,qset,0.46078431372549017,0.30051201260338717,0.160272301122103
rmse_g,qprop,0.7892156862745098,0.671327294210319,0.11788839206419077
rmse_g,feedback,0.8529411764705882,0.6514375738479716,0.20150360262261657
rmse_g,namep,0.6274509803921569,0.8255218589996062,-0.19807087860744932
rmse_g,names,0.3382352941176471,0.7662465537613233,-0.42801125964367626
rmse_g,proact,1.0,1.0350531705395825,-0.03505317053958246
rmse_g,struct,1.1323529411764706,0.581134304844427,0.5512186363320436
rmse_g,arguable,2.8763440860215055,3.058678313710596,-0.1823342276890907
rmse_g,disagree,0.15591397849462366,0.33630839346752756,-0.1803944149729039
rmse_g,iam2,0.06989247311827956,0.253892897835169,-0.18400042471688943
rmse_g,disput,0.0,0.034181541967337636,-0.034181541967337636
rmse_g,explor,1.1881720430107527,1.4449297379415116,-0.25675769493075884
rmse_g,bdisagree,0.0,0.17090770983668818,-0.17090770983668818
rmse_g,converge,2.2311827956989245,1.7795290543106723,0.4516537413882522
rmse_g,bagree,1.521505376344086,1.139574629699962,0.38193074664412396
rmse_g,baskinfo,0.9838709677419355,0.5064565134827194,0.47741445425921614
